"Uid","Time(UTC)","Symbol","Side","Position Side","Price","Quantity","Amount","Fee","Realized Profit","Buyer","Maker","Trade Id","Order Id"
"11207629","2024-02-12 15:18:11","BTCUSDT","SELL","BOTH","48881.30000000","0.00800000","391.05040000","-0.19552520 USDT","0E-8","false","false","4582418381","263654619973"
"11207629","2024-02-12 15:18:11","BTCUSDT","SELL","BOTH","48880.90000000","0.00400000","195.52360000","-0.09776180 USDT","0E-8","false","false","4582418384","263654619973"
"11207629","2024-02-12 15:18:11","BTCUSDT","SELL","BOTH","48881.30000000","0.02300000","1124.26990000","-0.56213495 USDT","0E-8","false","false","4582418380","263654619973"
"11207629","2024-02-12 15:18:11","BTCUSDT","SELL","BOTH","48880.50000000","0.03000000","1466.41500000","-0.73320750 USDT","0E-8","false","false","4582418386","263654619973"
"11207629","2024-02-12 15:18:11","BTCUSDT","SELL","BOTH","48880.40000000","0.22300000","10900.32920000","-5.45016460 USDT","0E-8","false","false","4582418388","263654619973"
"11207629","2024-02-12 15:18:11","BTCUSDT","SELL","BOTH","48881.30000000","0.00500000","244.40650000","-0.12220325 USDT","0E-8","false","false","4582418382","263654619973"
"11207629","2024-02-12 15:18:37","BTCUSDT","SELL","BOTH","48807.40000000","0.04000000","1952.29600000","-0.97614800 USDT","0E-8","false","false","4582428392","263655084752"
"11207629","2024-02-12 15:19:45","BTCUSDT","SELL","BOTH","48792.00000000","0.00400000","195.16800000","-0.09758400 USDT","0E-8","false","false","4582442651","263656092333"
"11207629","2024-02-12 15:19:45","BTCUSDT","SELL","BOTH","48792.00000000","0.08300000","4049.73600000","-2.02486800 USDT","0E-8","false","false","4582442655","263656092333"
"11207629","2024-02-12 15:19:45","BTCUSDT","SELL","BOTH","48792.00000000","0.01600000","780.67200000","-0.39033600 USDT","0E-8","false","false","4582442650","263656092333"
"11207629","2024-02-12 15:19:45","BTCUSDT","SELL","BOTH","48792.00000000","0.01400000","683.08800000","-0.34154400 USDT","0E-8","false","false","4582442654","263656092333"
"11207629","2024-02-12 15:19:45","BTCUSDT","SELL","BOTH","48792.00000000","0.00400000","195.16800000","-0.09758400 USDT","0E-8","false","false","4582442652","263656092333"
"11207629","2024-02-12 15:19:45","BTCUSDT","SELL","BOTH","48792.00000000","0.05000000","2439.60000000","-1.21980000 USDT","0E-8","false","false","4582442653","263656092333"
"11207629","2024-02-12 15:19:45","BTCUSDT","SELL","BOTH","48792.00000000","0.01500000","731.88000000","-0.36594000 USDT","0E-8","false","false","4582442649","263656092333"
"11207629","2024-02-12 15:19:57","BTCUSDT","SELL","BOTH","48741.20000000","0.04800000","2339.57760000","-1.16978880 USDT","0E-8","false","false","4582446670","263656255770"
"11207629","2024-02-12 15:29:45","BTCUSDT","BUY","BOTH","49035.80000000","0.00800000","392.28640000","-0.19614320 USDT","-1.54034498","true","false","4582525354","263656489075"
